State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),total_fire_size
NE,1995,7,15.41,80.3,56.0,417.0,790,76824,524,77348,0.011000000000000001,73.0,75.4
NE,1995,8,13.77,75.41,39.0,417.0,790,76824,524,77348,0.011000000000000001,73.0,4403.3
NE,1995,9,18.15,46.14,-61.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,34611.1
NE,1995,10,9.39,43.21,-50.0,317.0,790,76824,524,77348,0.011000000000000001,73.0,120.0
NE,1996,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,69.8
NE,1996,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,364.2
NE,1996,4,9.74,61.78,-78.0,328.0,790,76824,524,77348,0.011000000000000001,73.0,1724.7
NE,1996,5,41.34,47.64,-17.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,840.6
NE,1996,6,25.22,76.79,44.0,350.0,790,76824,524,77348,0.011000000000000001,73.0,0.1
NE,1996,7,30.08,66.31,67.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,105.6
NE,1996,8,25.14,52.98,61.0,356.0,790,76824,524,77348,0.011000000000000001,73.0,5078.1
NE,1996,9,24.4,41.83,-17.0,350.0,790,76824,524,77348,0.011000000000000001,73.0,0.1
NE,1996,10,4.4,42.2,-67.0,333.0,790,76824,524,77348,0.011000000000000001,73.0,95.1
NE,1997,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,10.0
NE,1997,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,17420.0
NE,1997,4,12.65,49.04,-61.0,300.0,790,76824,524,77348,0.011000000000000001,73.0,0.1
NE,1997,5,17.24,60.92,-56.0,333.0,790,76824,524,77348,0.011000000000000001,73.0,80.0
NE,1997,6,27.46,67.04,56.0,367.0,790,76824,524,77348,0.011000000000000001,73.0,207.5
NE,1997,7,20.08,80.46,50.0,400.0,790,76824,524,77348,0.011000000000000001,73.0,39.2
NE,1997,8,23.16,57.88,89.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,6.9
NE,1997,9,12.61,50.86,22.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,293.8
NE,1997,10,9.82,44.37,-33.0,350.0,790,76824,524,77348,0.011000000000000001,73.0,72.0
NE,1998,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,98.3
NE,1998,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,11.0
NE,1998,4,9.54,46.65,-106.0,300.0,790,76824,524,77348,0.011000000000000001,73.0,3645.0
NE,1998,5,23.44,62.14,-44.0,350.0,790,76824,524,77348,0.011000000000000001,73.0,3.2
NE,1998,6,31.45,76.09,-11.0,400.0,790,76824,524,77348,0.011000000000000001,73.0,2.0
NE,1998,7,37.97,68.98,-161.0,417.0,790,76824,524,77348,0.011000000000000001,73.0,314.5
NE,1998,8,17.22,63.87,106.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,5663.1
NE,1998,9,4.22,62.6,22.0,394.0,790,76824,524,77348,0.011000000000000001,73.0,2571.0
NE,1998,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,1748.0
NE,1998,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,54.0
NE,1999,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,0.1
NE,1999,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,14000.0
NE,1999,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,75778.1
NE,1999,4,22.96,40.95,-56.0,283.0,790,76824,524,77348,0.011000000000000001,73.0,327.0
NE,1999,6,39.06,70.53,-61.0,350.0,790,76824,524,77348,0.011000000000000001,73.0,2.7
NE,1999,7,12.21,85.83,50.0,400.0,790,76824,524,77348,0.011000000000000001,73.0,111.5
NE,1999,8,29.74,60.96,50.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,1776.2
NE,1999,9,11.96,50.0,-17.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,11.5
NE,1999,10,0.39,39.78,-56.0,317.0,790,76824,524,77348,0.011000000000000001,73.0,7027.0
NE,1999,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,19516.1
NE,1999,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,0.3
NE,2000,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,267.13
NE,2000,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,933.3
NE,2000,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,732.1
NE,2000,4,13.02,59.9,-83.0,306.0,790,76824,524,77348,0.011000000000000001,73.0,300.2
NE,2000,5,11.21,62.07,-17.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,2.1
NE,2000,6,21.2,87.39,17.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,16.0
NE,2000,7,25.94,82.62,33.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,17375.9
NE,2000,8,8.45,83.92,50.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,983.1
NE,2000,9,12.8,71.26,-17.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,95448.131
NE,2000,10,20.97,39.33,-100.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,1.03
NE,2000,11,213.0,86.0,44.0,200.0,790,76824,524,77348,0.011000000000000001,73.0,35.01
NE,2001,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,0.1
NE,2001,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,31.5
NE,2001,4,15.23,48.2,-72.0,306.0,790,76824,524,77348,0.011000000000000001,73.0,1914.6
NE,2001,5,35.17,58.76,6.0,344.0,790,76824,524,77348,0.011000000000000001,73.0,5.776
NE,2001,6,12.97,77.4,22.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,16.65
NE,2001,7,27.82,79.54,94.0,422.0,790,76824,524,77348,0.011000000000000001,73.0,70.6
NE,2001,8,14.78,75.63,94.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,248.45
NE,2001,9,19.18,51.02,11.0,383.0,790,76824,524,77348,0.011000000000000001,73.0,161.901
NE,2001,11,0.0,30.0,39.0,244.0,790,76824,524,77348,0.011000000000000001,73.0,17.975
NE,2001,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,6.0
NE,2002,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,215.9
NE,2002,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,0.3
NE,2002,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,332.1
NE,2002,4,10.25,52.24,-122.0,344.0,790,76824,524,77348,0.011000000000000001,73.0,1358.95
NE,2002,5,10.01,64.99,-28.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,1116.5
NE,2002,6,11.28,99.25,78.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,232.73
NE,2002,7,7.59,97.71,117.0,417.0,790,76824,524,77348,0.011000000000000001,73.0,5941.13
NE,2002,8,25.49,85.12,94.0,428.0,790,76824,524,77348,0.011000000000000001,73.0,800.9
NE,2002,9,11.46,63.89,6.0,367.0,790,76824,524,77348,0.011000000000000001,73.0,56.8
NE,2002,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,39.25
NE,2002,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,0.5
NE,2003,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,73.6
NE,2003,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,4.11
NE,2003,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,934.51
NE,2003,4,32.27,49.55,-67.0,322.0,790,76824,524,77348,0.011000000000000001,73.0,163.55
NE,2003,5,18.61,56.68,6.0,394.0,790,76824,524,77348,0.011000000000000001,73.0,106.61
NE,2003,6,28.6,68.38,56.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,2.9
NE,2003,7,9.43,88.57,100.0,433.0,790,76824,524,77348,0.011000000000000001,73.0,432.91
NE,2003,8,17.02,80.38,100.0,394.0,790,76824,524,77348,0.011000000000000001,73.0,264.65
NE,2003,9,14.16,56.51,-17.0,356.0,790,76824,524,77348,0.011000000000000001,73.0,478.31
NE,2003,10,2.82,39.1,-89.0,344.0,790,76824,524,77348,0.011000000000000001,73.0,748.3
NE,2003,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,57.9
NE,2003,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,49.0
NE,2004,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,276.72
NE,2004,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,63.1
NE,2004,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,1321.0
NE,2004,4,13.77,55.82,-83.0,317.0,790,76824,524,77348,0.011000000000000001,73.0,783.8
NE,2004,5,15.62,64.4,-28.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,25.53
NE,2004,6,22.06,68.69,44.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,3.5
NE,2004,7,43.77,69.54,78.0,383.0,790,76824,524,77348,0.011000000000000001,73.0,417.81
NE,2004,8,9.45,64.54,28.0,383.0,790,76824,524,77348,0.011000000000000001,73.0,309.0
NE,2004,9,25.55,65.33,22.0,378.0,790,76824,524,77348,0.011000000000000001,73.0,105.81
NE,2004,10,17.09,30.63,-22.0,289.0,790,76824,524,77348,0.011000000000000001,73.0,17.0
NE,2004,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,28.0
NE,2004,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,300.8
NE,2005,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,147.0
NE,2005,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,1574.4
NE,2005,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,2901.4
NE,2005,4,10.88,51.35,-44.0,283.0,790,76824,524,77348,0.011000000000000001,73.0,793.9
NE,2005,5,16.31,70.29,-56.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,8.6
NE,2005,6,31.7,81.6,56.0,378.0,790,76824,524,77348,0.011000000000000001,73.0,3.05
NE,2005,7,13.98,96.2,44.0,433.0,790,76824,524,77348,0.011000000000000001,73.0,190.5
NE,2005,8,21.49,75.28,6.0,422.0,790,76824,524,77348,0.011000000000000001,73.0,220.21
NE,2005,9,5.91,71.97,-17.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,59.15
NE,2005,10,28.84,51.87,-72.0,344.0,790,76824,524,77348,0.011000000000000001,73.0,577.0
NE,2005,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,4.9
NE,2005,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,1.01
NE,2006,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,5981.2
NE,2006,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,728.1
NE,2006,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,402.11
NE,2006,4,4.85,67.4,-61.0,333.0,790,76824,524,77348,0.011000000000000001,73.0,386.2
NE,2006,5,14.49,94.46,11.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,150.975
NE,2006,6,18.32,105.11,100.0,400.0,790,76824,524,77348,0.011000000000000001,73.0,1097.15
NE,2006,7,20.52,100.91,128.0,433.0,790,76824,524,77348,0.011000000000000001,73.0,79939.28
NE,2006,8,30.66,73.91,89.0,411.0,790,76824,524,77348,0.011000000000000001,73.0,89.79
NE,2006,10,14.83,35.64,-78.0,333.0,790,76824,524,77348,0.011000000000000001,73.0,123.0
NE,2006,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,10.1
NE,2006,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,154.6
NE,2007,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,127.0
NE,2007,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,419.21
NE,2007,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,3348.311
NE,2007,4,46.76,55.39,-72.0,311.0,790,76824,524,77348,0.011000000000000001,73.0,789.615
NE,2007,5,21.81,86.06,22.0,328.0,790,76824,524,77348,0.011000000000000001,73.0,353.421
NE,2007,6,18.62,92.34,39.0,389.0,790,76824,524,77348,0.011000000000000001,73.0,1071.175
NE,2007,7,22.42,91.67,89.0,406.0,790,76824,524,77348,0.011000000000000001,73.0,6682.0875
NE,2007,8,34.98,81.6,111.0,417.0,790,76824,524,77348,0.011000000000000001,73.0,6388.11
NE,2007,9,12.22,77.31,-78.0,367.0,790,76824,524,77348,0.011000000000000001,73.0,585.805
NE,2007,10,6.0,56.4,-44.0,361.0,790,76824,524,77348,0.011000000000000001,73.0,271.18
NE,2007,11,0.0,30.0,-22.0,133.0,790,76824,524,77348,0.011000000000000001,73.0,658.36
NE,2007,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,4.55
NE,2008,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,13.3
NE,2008,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,395.46
NE,2008,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,3521.28
NE,2008,4,21.91,60.0,-61.0,322.0,790,76824,524,77348,0.011000000000000001,73.0,1796.2201
NE,2008,5,30.11,74.59,-22.0,333.0,790,76824,524,77348,0.011000000000000001,73.0,68.35
NE,2008,6,33.67,90.34,56.0,356.0,790,76824,524,77348,0.011000000000000001,73.0,50.935
NE,2008,7,20.99,94.1,89.0,400.0,790,76824,524,77348,0.011000000000000001,73.0,918.0201
NE,2008,8,14.28,81.17,83.0,422.0,790,76824,524,77348,0.011000000000000001,73.0,508.955
NE,2008,9,15.52,64.19,-33.0,350.0,790,76824,524,77348,0.011000000000000001,73.0,50.52
NE,2008,10,39.87,49.74,-67.0,283.0,790,76824,524,77348,0.011000000000000001,73.0,273.93
NE,2008,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,147.45
NE,2008,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,40.4
NE,2009,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,793.61
NE,2009,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,422.26
NE,2009,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,5363.01
NE,2009,4,29.8,61.73,-100.0,328.0,790,76824,524,77348,0.011000000000000001,73.0,1566.11
NE,2009,5,19.96,80.68,0.0,356.0,790,76824,524,77348,0.011000000000000001,73.0,858.25
NE,2009,6,38.94,75.76,-150.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,76.281
NE,2009,7,28.7,87.11,78.0,383.0,790,76824,524,77348,0.011000000000000001,73.0,229.03
NE,2009,8,25.81,83.7,44.0,372.0,790,76824,524,77348,0.011000000000000001,73.0,234.65
NE,2009,9,13.45,56.53,-6.0,322.0,790,76824,524,77348,0.011000000000000001,73.0,486.82
NE,2009,10,21.32,34.29,-61.0,333.0,790,76824,524,77348,0.011000000000000001,73.0,25.31
NE,2009,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,566.1
NE,2009,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,565.12
NE,2010,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,48.75
NE,2010,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,21.45
NE,2010,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,5304.75
NE,2010,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,9728.24
NE,2010,5,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,274.21
NE,2010,6,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,104.31
NE,2010,7,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,271.4
NE,2010,8,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,634.76
NE,2010,9,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,4252.35
NE,2010,10,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,944.8
NE,2010,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,1598.04
NE,2010,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,790,76824,524,77348,0.011000000000000001,73.0,150.63
NH,1992,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,2.5
NH,1992,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,1.5
NH,1992,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,21.963
NH,1992,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,69.685
NH,1992,5,15.77,42.13,-6.0,333.0,300,8953,397,9349,0.14,58.3,51.073
NH,1992,6,20.66,49.27,67.0,322.0,300,8953,397,9349,0.14,58.3,9.75
NH,1992,7,32.43,42.15,72.0,306.0,300,8953,397,9349,0.14,58.3,6.2
NH,1992,8,31.17,37.59,50.0,333.0,300,8953,397,9349,0.14,58.3,2.0
NH,1993,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,1.25
NH,1993,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,40.856
NH,1993,5,6.8,37.92,33.0,322.0,300,8953,397,9349,0.14,58.3,59.747
NH,1993,6,24.86,44.91,-17.0,344.0,300,8953,397,9349,0.14,58.3,9.524
NH,1993,7,17.67,49.39,78.0,361.0,300,8953,397,9349,0.14,58.3,41.256
NH,1993,8,11.37,42.54,50.0,339.0,300,8953,397,9349,0.14,58.3,11.03
NH,1993,9,30.98,23.82,-17.0,333.0,300,8953,397,9349,0.14,58.3,1.0
NH,1993,10,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,1.0
NH,1993,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,1.0
NH,1994,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,0.5
NH,1994,4,29.96,24.33,-28.0,306.0,300,8953,397,9349,0.14,58.3,46.295
NH,1994,5,26.23,40.98,-11.0,306.0,300,8953,397,9349,0.14,58.3,50.81
NH,1994,6,16.79,45.49,44.0,356.0,300,8953,397,9349,0.14,58.3,39.53
NH,1994,7,33.19,45.42,100.0,344.0,300,8953,397,9349,0.14,58.3,12.19
NH,1994,9,23.27,25.31,56.0,278.0,300,8953,397,9349,0.14,58.3,2.833
NH,1994,10,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,41.33
NH,1994,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,13.746
NH,1995,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,0.5
NH,1995,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,0.5
NH,1995,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,19.0
NH,1995,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,300,8953,397,9349,0.14,58.3,53.622
NH,1995,5,20.35,33.17,-28.0,294.0,300,8953,397,9349,0.14,58.3,183.227
NH,1995,6,8.33,40.73,33.0,350.0,300,8953,397,9349,0.14,58.3,10.133
NH,1995,7,22.26,45.52,100.0,367.0,300,8953,397,9349,0.14,58.3,19.01
NH,1995,8,13.39,43.39,44.0,350.0,300,8953,397,9349,0.14,58.3,6.45
